|      x |      y |        Pixel Value |          Magnitude |   Local Background | Size of Source (Total Pixel Count) |
| 1934.0 | 3203.0 |  10629.32537688443 | 15.233735746122113 |  3434.036432160804 |                              293.0 |
| 1907.0 | 3375.0 |  8347.692889561295 | 15.496083842362856 | 3430.6006051437216 |                              177.0 |
| 2149.0 | 3949.0 |  7792.231155778922 | 15.570845431587012 |  3418.100502512563 |                              137.0 |
| 2004.0 | 1878.0 |  6016.540076335892 |  15.85163296526442 | 3417.5820610687024 |                               97.0 |
|  473.0 | 2136.0 |  7126.031719532562 | 15.667880622101402 |    3421.9632721202 |                              137.0 |
|  411.0 | 2929.0 | 15035.071165644214 | 14.857236279771074 | 3424.7779141104293 |                              293.0 |
| 2125.0 |  432.0 |  9222.236886632862 | 15.387909316212102 |  3412.115059221658 |                              137.0 |
| 2060.0 | 1961.0 |  9254.674311926588 | 15.384097150549415 | 3421.5611620795107 |                              177.0 |
| 1191.0 | 4453.0 |  7409.017964071827 | 15.625598380540328 | 3422.8982035928143 |                              177.0 |
| 2382.0 |  223.0 |  5965.900163666112 | 15.860810046531308 |  3409.263502454992 |                              137.0 |
|  346.0 | 2010.0 |  20645.51587301586 | 14.512935652159072 | 3422.2936507936506 |                              349.0 |
|  926.0 | 1220.0 |  6434.629752066161 | 15.778691093251211 | 3421.6231404958676 |                              137.0 |
|  744.0 | 4400.0 |  8124.015384615399 | 15.525573157085098 | 3421.5692307692307 |                              137.0 |
| 1756.0 | 2824.0 | 13658.156097561005 | 14.961519820213683 |  3432.907317073171 |                              293.0 |
|  747.0 | 2610.0 | 13993.894478527596 | 14.935153513062334 | 3426.5361963190185 |                              293.0 |
| 1071.0 |  881.0 |  6411.148580968322 | 15.782660395122242 |  3425.933222036728 |                              137.0 |
| 1002.0 | 2536.0 |  8025.009077155846 |   15.5388861692216 | 3427.1694402420576 |                              177.0 |
| 1647.0 | 2909.0 |  6002.619718309841 | 15.854147923665526 |  3437.239436619718 |                              177.0 |
| 2402.0 | 3944.0 |  5841.683206106885 | 15.883654996174975 |  3413.446564885496 |                               97.0 |
| 1612.0 | 4436.0 |  7655.473779385153 |   15.5900698166581 | 3423.1790235081376 |                              137.0 |
| 1778.0 |  384.0 | 11527.770642201882 | 15.145636682197742 | 3414.1651376146788 |                              177.0 |
| 2216.0 | 2624.0 |  7999.966216216213 | 15.542279617564471 |  3418.087837837838 |                              137.0 |
| 2118.0 | 4270.0 |  5106.632768361596 | 16.029663430752066 |   3418.80790960452 |                               97.0 |
| 2349.0 |  950.0 |  8918.073253833049 | 15.424322411597334 |  3413.802385008518 |                              137.0 |
| 2096.0 | 4456.0 |  9314.218512898311 |   15.3771339441828 | 3413.8801213960546 |                              177.0 |
| 1086.0 |  670.0 |  8005.109523809515 | 15.541581804502018 |   3433.41746031746 |                              177.0 |
|  872.0 |  912.0 |  9617.819595645415 | 15.342308433447302 | 3427.8880248833593 |                              177.0 |
|  401.0 | 1218.0 |   8511.04841149773 |  15.47504234794264 |   3424.57034795764 |                              177.0 |
|  428.0 | 1786.0 | 19822.699999999953 |  14.55709297916276 |             3422.3 |                              421.0 |
|  576.0 | 1846.0 | 10428.704724409385 | 15.254424072168119 |  3421.001312335958 |                              225.0 |
|  653.0 | 3587.0 |  5909.953255425731 | 15.871039885356485 |  3427.212020033389 |                              137.0 |
| 2354.0 | 1352.0 | 13711.053905390669 | 14.957322904290931 |   3434.12101210121 |                              421.0 |
|  932.0 |  157.0 |  8563.360416666605 |  15.46838944227082 | 3426.9645833333334 |                              349.0 |
| 1308.0 |  262.0 | 16661.797714285785 | 14.745695356171481 |  3428.997714285714 |                              349.0 |
|  505.0 |  636.0 |  7749.583081571036 | 15.576804153490214 |  3428.036253776435 |                              177.0 |
|  399.0 | 1185.0 |    8046.5036269431 | 15.535981971557893 | 3424.8352331606216 |                              349.0 |
| 1933.0 | 2497.0 |   6397.06732348114 | 15.785047696731766 |  3419.692939244663 |                              137.0 |
|  460.0 | 2569.0 |  7776.182905982947 |  15.57308383196986 | 3426.1008547008546 |                              137.0 |
| 2057.0 | 2994.0 |   6272.46166666667 |  15.80640496034865 | 3424.6316666666667 |                              137.0 |
| 2163.0 | 2725.0 |  6561.926213592233 | 15.757421643504118 |  3419.454368932039 |                               97.0 |
| 2406.0 | 2155.0 |   8687.09090909094 | 15.452814084093104 |   3422.33281972265 |                              177.0 |
|  703.0 | 2707.0 |  19390.28086070204 | 14.581039750721278 | 3426.0192525481316 |                              349.0 |
| 1284.0 | 2773.0 |  7462.308411214966 | 15.617817014705096 |  3436.314641744548 |                              177.0 |
| 1709.0 |  870.0 |  5766.791828793765 | 15.897664313963618 |  3423.033073929961 |                               97.0 |
| 1043.0 | 1358.0 |  8991.594076655048 | 15.415408268630157 | 3422.3606271777003 |                              137.0 |
|  648.0 | 2128.0 | 10351.027745664818 |   15.2625413182443 |  3422.279768786127 |                              293.0 |
| 2179.0 |  624.0 |  6420.912897822447 |  15.78100805354222 | 3413.6867671691793 |                              137.0 |
|  691.0 | 2363.0 | 3599.7687400319264 |  16.40931349679989 | 3419.5199362041467 |                              137.0 |
| 2199.0 |  339.0 |  7674.057851239631 | 15.587437327940869 | 3410.9338842975208 |                              137.0 |
| 1059.0 | 1764.0 |  9230.897959183669 | 15.386890124534425 | 3424.8367346938776 |                              177.0 |
| 1216.0 |  616.0 |  7505.028346456704 | 15.611619157723503 |  3432.135433070866 |                              177.0 |
| 1549.0 | 1281.0 |  4978.183712121216 | 16.057322701174577 |  3418.998106060606 |                               97.0 |
|  613.0 |  682.0 | 20610.673545966158 | 14.514769538684343 | 3429.5834896810507 |                              489.0 |
|  348.0 |  800.0 | 11869.201405152213 | 15.113946251687473 |  3425.135831381733 |                              293.0 |
| 1217.0 | 1619.0 |  6765.198003327765 | 15.724298719951841 |  3420.071547420965 |                              137.0 |
|  940.0 | 2380.0 | 10088.997326203273 | 15.290379982657171 | 3425.6711229946523 |                              225.0 |
| 2195.0 | 1238.0 | 30034.667440510355 |  14.10594293106207 |  3422.267556587348 |                              973.0 |
|  294.0 | 2307.0 |  9968.092187499977 | 15.303469885496021 |       3422.3328125 |                              177.0 |
| 1080.0 | 2909.0 |  8722.974763406906 | 15.448338459968568 | 3435.7507886435333 |                              349.0 |
| 1936.0 | 2542.0 |  4763.108007448784 | 16.105273925967413 | 3421.7411545623836 |                               97.0 |
|  383.0 | 4082.0 | 12632.537366548087 |  15.04627352115464 | 3424.8718861209964 |                              293.0 |
| 1512.0 | 1653.0 | 7196.4140233722865 | 15.657209647052488 |  3419.836393989983 |                              137.0 |
| 2201.0 | 2642.0 |  7158.468227424775 | 15.662949745747857 |   3417.23745819398 |                              137.0 |
|  604.0 | 2663.0 |  9989.125329815317 | 15.301181344766652 |   3423.51055408971 |                              225.0 |
|  728.0 | 2754.0 |            5824.75 | 15.886806774875224 |            3425.25 |                               97.0 |
| 2182.0 | 1924.0 |  7002.263698630151 | 15.686903845358657 |  3424.640410958904 |                              137.0 |
| 1935.0 | 2384.0 |  4440.247126436792 |  16.18148214528715 |  3421.925287356322 |                               97.0 |
| 1753.0 | 2332.0 | 11002.549839228275 | 15.196266638745582 |  3424.369774919614 |                              177.0 |
|  788.0 | 2652.0 |  7504.327291037189 | 15.611720582630667 | 3426.2225579053375 |                              349.0 |
| 1038.0 | 2186.0 |   9905.14285714284 | 15.310348141146136 |  3428.457142857143 |                              225.0 |
| 2126.0 | 4139.0 |  3706.380743982503 | 16.377624922798372 | 3415.8205689277897 |                               69.0 |
| 1572.0 | 4238.0 |  6720.804020100506 | 15.731446921306809 |  3421.045226130653 |                              137.0 |
| 1095.0 | 1004.0 |  9639.912350597675 | 15.339817287085461 | 3425.7915006640105 |                              225.0 |
|  517.0 | 1333.0 |   9228.68927444797 | 15.387149940635785 |  3424.787066246057 |                              177.0 |
| 1866.0 |  523.0 | 7479.7979452054715 | 15.615275334372111 | 3416.3664383561645 |                              137.0 |
|  434.0 | 4079.0 |  8905.559523809585 |  15.42584697307646 | 3427.0330687830688 |                              225.0 |
| 1277.0 |  976.0 |  8805.433534743264 | 15.438123141799508 |  3425.070996978852 |                              177.0 |
|  910.0 | 1385.0 |  6763.509499136475 | 15.724569739210931 |   3422.87219343696 |                              137.0 |
| 1508.0 | 2666.0 |  6025.290540540533 |  15.85005501623491 | 3430.8445945945946 |                              137.0 |
|  339.0 | 2349.0 |  5677.631067961163 |  15.91458207829005 | 3421.2718446601943 |                               97.0 |
|  491.0 | 3438.0 |  5070.130019120465 | 16.037452258539176 | 3423.1223709369024 |                               97.0 |
| 1145.0 | 3512.0 |  7337.134636264993 | 15.636183778893933 | 3439.7904451682953 |                              349.0 |
| 1772.0 | 4381.0 |   4307.54101995565 | 16.214426445375658 | 3419.0066518847007 |                               69.0 |
|  724.0 |  613.0 |  7175.184684684733 | 15.660417289966732 |   3428.53003003003 |                              177.0 |
| 2278.0 | 2396.0 |  9679.444615384564 | 15.335373902026912 |  3422.296923076923 |                              177.0 |
|  687.0 | 2414.0 |  7670.536036036094 | 15.587935713544056 |  3424.448948948949 |                              177.0 |
|  204.0 | 3413.0 |  7734.797904191655 | 15.578877572798087 |  3421.645209580838 |                              177.0 |
| 2361.0 |  235.0 |  8754.040178571478 | 15.444478661073358 | 3411.4122023809523 |                              177.0 |
| 1814.0 | 1391.0 | 7422.1840796020115 | 15.623670696995841 |  3416.049751243781 |                              137.0 |
|  356.0 | 2273.0 | 6691.6316666666535 | 15.736169930756715 |  3421.221666666667 |                              137.0 |
|  909.0 | 2853.0 | 6686.4890426759375 | 15.737004656866684 |  3424.544405997693 |                              293.0 |
|  722.0 | 3113.0 |  4931.437022900791 | 16.067566271696816 | 3426.7996183206105 |                               97.0 |
|  393.0 |  775.0 |  5634.264214046823 | 15.922906977502318 | 3425.3411371237457 |                              137.0 |
| 1714.0 | 2200.0 |  8613.883720930258 | 15.462002487719593 |  3422.139534883721 |                              137.0 |
|  583.0 |  830.0 |  9690.964285714319 | 15.334082517350186 | 3425.4801587301586 |                              225.0 |
| 1835.0 | 1880.0 |  9123.267477203743 | 15.399623980611327 |  3416.738601823708 |                              177.0 |
|  506.0 |  865.0 |  9582.903576982906 | 15.346257204234135 |  3425.836702954899 |                              177.0 |
| 1621.0 | 4140.0 |  8563.133433283307 | 15.468418221550372 | 3421.2308845577213 |                              177.0 |
| 1110.0 |  652.0 | 12378.738095238106 | 15.068309064018287 |  3432.404761904762 |                              349.0 |
| 2192.0 |  680.0 | 7115.6782178217545 | 15.669459249061681 | 3409.9950495049507 |                              137.0 |
| 1874.0 | 1736.0 | 5604.9160305343685 | 15.928577223394527 |  3417.732824427481 |                               97.0 |
| 2382.0 | 2073.0 |  6316.552901023882 | 15.798799655749677 | 3422.4266211604095 |                              137.0 |
| 1129.0 | 3689.0 |  7452.657599999919 | 15.619222078128765 |          3430.6912 |                              177.0 |
| 1807.0 | 3868.0 |  5889.702479338797 | 15.874766608042835 | 3424.7685950413224 |                              137.0 |
| 2356.0 | 4075.0 |  6072.363338788855 |  15.84160562600356 |  3414.975450081833 |                              137.0 |
|  837.0 |  883.0 | 11467.762874251464 | 15.151303239494563 |  3427.516167664671 |                              293.0 |
|  772.0 | 1931.0 |  9122.391705069109 |  15.39972820896558 | 3423.5514592933946 |                              177.0 |
| 2392.0 | 3713.0 | 10692.704485488124 | 15.227281089042165 |  3417.543535620053 |                              225.0 |
| 1298.0 | 4239.0 |  4592.600000000035 |  16.14485344630586 | 3424.1690721649484 |                               97.0 |
| 2394.0 | 2803.0 |  6716.482293423265 | 15.732145314594389 |  3417.865092748735 |                              137.0 |
| 2281.0 | 2969.0 | 7207.6023489932995 | 15.655522954629157 | 3422.4043624161072 |                              137.0 |
| 1514.0 | 3536.0 | 16142.752797557972 | 14.780056009405383 | 3441.3916581892167 |                             1313.0 |
| 1941.0 | 1711.0 |            10127.0 | 15.286297975051497 |             3418.0 |                              225.0 |
| 1039.0 | 3728.0 |  4947.941176470602 | 16.063938680290235 | 3430.0588235294117 |                              137.0 |
| 2211.0 | 4067.0 | 3502.7973856209137 | 16.438962457770355 |  3415.350762527233 |                               69.0 |
| 1982.0 | 4294.0 |  5464.215909090941 | 15.956180371470492 | 3417.4204545454545 |                               97.0 |
| 2401.0 |  218.0 | 4899.3339658444165 |  16.07465738901997 |  3408.563567362429 |                               97.0 |
| 1800.0 |  556.0 |   7494.86643835617 |  15.61309025513857 |  3421.818493150685 |                              137.0 |
| 1307.0 | 1303.0 |  10872.67021276604 | 15.209159461712003 | 3420.1170212765956 |                              225.0 |
|  835.0 | 2517.0 |     5707.783203125 |  15.90883132727583 |     3424.404296875 |                               97.0 |
|  351.0 | 3146.0 |        8600.484375 | 15.463692722046362 |        3423.390625 |                              137.0 |
|  665.0 | 3442.0 |  8380.219178082189 |  15.49186155647119 | 3428.6301369863013 |                              225.0 |
|  617.0 | 4378.0 |  6749.901470588171 | 15.726756416475096 | 3421.1926470588237 |                              177.0 |
| 2054.0 | 4391.0 |  5825.191176470602 | 15.886724542482838 | 3416.8088235294117 |                              137.0 |
|  914.0 | 1148.0 |   5823.05657237937 | 15.887122476493271 |   3424.30615640599 |                              137.0 |
| 2374.0 | 1353.0 |  6859.685236768797 | 15.709239529636427 | 3431.3036211699164 |                              225.0 |
| 1810.0 | 3036.0 |  8494.959358288907 | 15.477096736370237 | 3435.5903743315507 |                              349.0 |
|  446.0 | 3569.0 |  4679.495256166963 | 16.124502471632645 |  3423.273244781784 |                               97.0 |
| 1201.0 | 1058.0 |   8201.67763157899 | 15.515243261840357 | 3425.2592105263157 |                              225.0 |
| 2286.0 | 1346.0 | 11672.129742962075 | 15.132124734088062 |  3429.187270501836 |                              293.0 |
| 1324.0 | 2855.0 |  5997.501872659195 | 15.855074019390148 | 3441.2883895131085 |                              293.0 |
| 1910.0 | 3216.0 | 15795.284198113251 | 14.803681389012153 | 3434.2771226415093 |                              349.0 |
|  293.0 | 2181.0 |  6271.081939799304 | 15.806643811420662 | 3421.4665551839466 |                              137.0 |
| 2391.0 | 4317.0 |    5321.7639123103 |    15.984860989557 | 3407.5345699831364 |                              137.0 |
| 2355.0 | 1321.0 | 6909.1428571428405 | 15.701439568794166 | 3427.4285714285716 |                              177.0 |
|  317.0 | 2051.0 |  5800.958813838544 | 15.891250544909767 |  3421.861614497529 |                              137.0 |
| 1726.0 | 3222.0 |  18023.05437146593 |  14.66042901781718 | 3429.3575467594605 |                             1457.0 |
| 2387.0 | 3233.0 |  4526.524436090258 | 16.160587826955403 | 3418.0770676691727 |                               97.0 |
| 1538.0 | 3510.0 |  29218.54372881353 |  14.13585358345306 | 3436.4074576271187 |                              973.0 |
| 1308.0 | 4170.0 |  3484.156069364166 | 16.444755998580025 |  3427.699421965318 |                               97.0 |
| 1221.0 | 1892.0 |  5624.955223880592 | 15.924702325752158 | 3423.0149253731342 |                              137.0 |
| 1202.0 | 2250.0 | 12916.061636556871 | 15.022174727898289 |  3424.564293304995 |                              349.0 |
|  264.0 | 2896.0 |  6153.238333333342 | 15.827240657653352 | 3419.2683333333334 |                              137.0 |
|  953.0 | 1008.0 |  6877.147540983628 |  15.70647914572205 | 3422.5245901639346 |                              177.0 |
| 1302.0 | 2566.0 |  4245.488505747111 | 16.230180826480527 | 3427.2011494252874 |                               97.0 |
| 2400.0 | 2725.0 | 3898.8715083798743 |  16.32265269307717 | 3419.0837988826815 |                               97.0 |
| 2040.0 |  607.0 |  5649.149056603783 | 15.920042414899989 | 3411.1943396226416 |                               97.0 |
|  587.0 | 1815.0 |  5903.620462046238 | 15.872203926631787 | 3420.3531353135313 |                              137.0 |
| 2040.0 | 1932.0 |  9298.879939209786 | 15.378923398914978 |  3418.469604863222 |                              177.0 |
|  417.0 | 2227.0 |  5072.837970540102 | 16.036872522712372 | 3422.1325695581013 |                              137.0 |
|  567.0 | 2494.0 |  4559.879245283024 | 16.152616645423144 | 3421.4754716981133 |                               97.0 |
| 1729.0 | 4334.0 |  3961.623836126644 | 16.305316909859783 | 3417.6945996275604 |                               97.0 |
| 1790.0 | 2939.0 |  7195.756630265154 |  15.65730883368873 | 3433.6115444617785 |                              177.0 |
| 2233.0 | 3130.0 | 4536.9868421052815 | 16.158081200616838 | 3423.3815789473683 |                               97.0 |
| 1896.0 | 3877.0 |  6793.174280879844 | 15.719818108284889 |   3423.34179357022 |                              137.0 |
|  983.0 |  296.0 |  8459.332015810302 | 15.481659823283385 | 3426.6785243741765 |                              225.0 |
|  764.0 | 1012.0 |  8927.232558139483 | 15.423207878814996 | 3424.2868217054265 |                              177.0 |
| 1704.0 | 2060.0 | 5689.9633911367855 |  15.91222631954766 |  3419.082851637765 |                               97.0 |
| 2068.0 | 2679.0 |  7732.772963604832 | 15.579161851608115 | 3423.2790294627384 |                              137.0 |
| 2364.0 |  315.0 |   7740.74792703148 | 15.578042687152681 |  3409.454394693201 |                              137.0 |
|  628.0 | 2558.0 | 16059.113436867017 | 14.785696085393086 |  3425.869007427414 |                              749.0 |
| 2025.0 | 3030.0 |  7427.224615384592 | 15.622933604696325 | 3427.1569230769232 |                              177.0 |
| 2163.0 | 4124.0 |   4981.23639774858 |  16.05665711796298 | 3414.3996247654786 |                               97.0 |
| 1770.0 | 4196.0 |  6339.540630182426 | 15.794855526038889 |  3419.893864013267 |                              137.0 |
| 2410.0 |  837.0 |  7298.531986531976 | 15.641911210747512 |  3411.915824915825 |                              137.0 |
|  682.0 | 2687.0 |  6435.747048903897 | 15.778502584453062 |  3425.644182124789 |                              137.0 |
| 2265.0 | 3713.0 |  5299.361376673041 | 15.989441159629127 |  3418.810707456979 |                               97.0 |
|  797.0 | 1750.0 | 18072.641531322384 | 14.657445913750639 | 3424.5139211136893 |                              349.0 |
| 2298.0 | 2092.0 |  8821.478328173398 | 15.436146571192968 | 3420.0820433436534 |                              177.0 |
|  846.0 | 3475.0 |  7118.181937172776 | 15.669077289601015 | 3430.7814136125653 |                              225.0 |
| 2166.0 | 3440.0 | 11868.047619047575 |  15.11405179949936 |  3422.095238095238 |                              577.0 |
|  255.0 | 1482.0 | 11713.346938775503 |  15.12829748278151 |  3420.300680272109 |                              225.0 |
|  496.0 | 3600.0 |  4808.285714285739 | 16.095024334807903 |  3427.285714285714 |                               97.0 |
| 2027.0 | 3629.0 | 12574.664383561583 |  15.05125899347578 | 3429.7602739726026 |                              349.0 |
| 1870.0 | 1483.0 |  9542.195121951168 |  15.35087926772394 | 3418.2926829268295 |                              177.0 |
|  336.0 | 2259.0 | 10499.077747989213 | 15.247122120551387 | 3420.1018766756033 |                              225.0 |
| 1784.0 | 4296.0 |  7936.524239007849 | 15.550924132569186 | 3419.5715896279594 |                              293.0 |
| 1146.0 | 1517.0 |  12272.31257344305 |  15.07768397964306 |  3419.466509988249 |                              293.0 |
|  917.0 | 1628.0 |  6507.040201005002 | 15.766541275381165 |  3422.452261306533 |                              137.0 |
|  231.0 | 2344.0 |  9812.150523560238 | 15.320589495270788 |  3418.488219895288 |                              225.0 |
| 1767.0 | 2556.0 | 2992.4608000000007 | 16.609928824906383 |          3424.3616 |                              137.0 |
|  934.0 | 2916.0 |  10635.39940535184 | 15.233115489536365 | 3433.1724479682853 |                              421.0 |
|  453.0 | 3287.0 |  8317.966867469833 | 15.499957034676356 |  3423.503012048193 |                              177.0 |
| 1846.0 | 3486.0 |  5522.203669724811 | 15.944718949418256 | 3431.7284403669723 |                              137.0 |
| 1517.0 |  720.0 |  4729.753816793906 | 16.112903659144045 | 3420.3530534351144 |                               97.0 |
| 2283.0 | 1186.0 |  7399.201793721993 | 15.627037820699412 | 3420.6203288490283 |                              177.0 |
| 1736.0 | 1750.0 |  9895.573846153915 | 15.311397539775378 |  3418.770769230769 |                              177.0 |
|  928.0 | 2027.0 | 3061.7061503416626 | 16.585091233481243 | 3424.5694760820047 |                               69.0 |
|  606.0 | 2753.0 |  6125.838038632995 | 15.832086224283056 |  3426.961367013373 |                              177.0 |
| 2377.0 | 2825.0 |  9132.196290571825 | 15.398561905515825 |  3417.806800618238 |                              177.0 |
| 1070.0 | 3277.0 |  4668.183574879193 |  16.12713018448578 |   3442.09500805153 |                              177.0 |
| 1136.0 | 3405.0 |  3935.673913043458 |  16.31245222963661 | 3442.2391304347825 |                              177.0 |
| 2360.0 |  477.0 |  6916.934497816605 | 15.700215842490264 | 3411.1077147016013 |                              177.0 |
|  726.0 | 1188.0 |  6462.866554054024 | 15.773937028356825 | 3424.1469594594596 |                              137.0 |
|  165.0 | 1505.0 |  6535.837988826854 | 15.761746804220984 |  3422.877094972067 |                              137.0 |
| 1325.0 | 1858.0 |  4526.741088180104 |  16.16053586183471 | 3419.8480300187616 |                               97.0 |
| 1885.0 | 3009.0 |  7130.590377113083 | 15.667186278137537 |  3430.401820546164 |                              225.0 |
|  861.0 | 4294.0 |  7500.968277945649 | 15.612206677978792 | 3424.0679758308156 |                              177.0 |
|  411.0 |  759.0 |  8548.081916537834 | 15.470328311575871 |   3426.68315301391 |                              177.0 |
| 1641.0 | 2047.0 | 7255.1266968325945 | 15.648387497605647 | 3421.6998491704376 |                              177.0 |
|  760.0 | 3955.0 | 3878.6163873370388 | 16.328307929899854 |  3423.540037243948 |                               97.0 |
|  807.0 |  278.0 |    9226.4024390243 |   15.3874190154326 | 3429.3048780487807 |                              225.0 |
| 1743.0 | 2155.0 |   5553.19964664313 | 15.938641781618053 |  3425.655477031802 |                              137.0 |
|  898.0 | 3132.0 |  5690.898507462698 | 15.912047899026959 |  3432.379104477612 |                              177.0 |
|  300.0 | 4374.0 | 3412.9423393739853 | 16.467177622332436 | 3425.6062602965403 |                              137.0 |
| 1542.0 |  531.0 |  4861.028735632193 | 16.083179529040855 | 3421.2471264367814 |                               97.0 |
| 1494.0 | 1406.0 | 4195.9013035381795 | 16.242936839704818 |  3417.702048417132 |                               97.0 |
| 1992.0 | 2812.0 |  4728.771593090205 | 16.113129156416377 | 3425.9404990403073 |                               97.0 |
| 1063.0 | 2894.0 | 4302.8293918918935 | 16.215614683613516 | 3434.6435810810813 |                              137.0 |
| 2311.0 |  414.0 |  6315.515912897827 | 15.798977915632754 | 3416.4706867671694 |                              137.0 |
| 1919.0 | 1856.0 |  6245.950495049532 | 15.811003655696835 | 3416.3069306930693 |                              137.0 |
| 1652.0 | 2511.0 |  2052.515426497266 |  17.01928392520771 | 3423.1905626134303 |                               97.0 |
| 2174.0 | 3244.0 |  7057.941483803559 | 15.678304866557639 | 3436.2685475444096 |                              421.0 |
| 1525.0 | 3609.0 |  6086.163538874011 | 15.839140955167961 | 3436.6970509383377 |                              225.0 |
| 2044.0 | 1956.0 |   4570.73106060602 | 16.150035829040345 | 3421.1780303030305 |                               97.0 |
|  897.0 | 3701.0 |  3459.821092278755 | 16.452365895102577 |  3428.393596986817 |                               97.0 |
|  835.0 |  811.0 |  6986.229954614304 |  15.68939280870683 | 3427.9591527987895 |                              177.0 |
|  511.0 | 1884.0 |  4410.566037735844 | 16.188764177526423 |  3420.396226415094 |                               97.0 |
|  210.0 | 2383.0 |   8834.95071542135 | 15.434489672008848 | 3424.1923688394277 |                              177.0 |
| 1321.0 | 2777.0 |  3234.656050955411 | 16.525429730388943 | 3438.6942675159235 |                               97.0 |
|  751.0 | 3041.0 |  7201.137825421174 | 15.656497192164812 |  3428.626339969372 |                              177.0 |
| 1228.0 | 4010.0 | 4098.7740112994215 | 16.268365065364666 |  3422.497175141243 |                               97.0 |
| 2349.0 |  258.0 |  7702.901172529324 | 15.583364185147236 |  3409.971524288107 |                              137.0 |
| 1970.0 |  418.0 |  4147.366482504585 |  16.25556896614922 | 3409.7384898710866 |                               97.0 |
| 2297.0 | 1250.0 |  9782.898148148204 |  15.32383116995971 |  3423.287037037037 |                              293.0 |
| 2387.0 | 2573.0 |  5984.230897009955 | 15.857479144742877 | 3419.4800664451827 |                              137.0 |
| 1996.0 | 2906.0 |  5850.117056856165 | 15.882088609735536 |  3424.809364548495 |                              137.0 |
| 1202.0 | 2971.0 | 29724.479609420523 | 14.117214349740832 | 3437.2860425043077 |                             4197.0 |
| 1982.0 | 2981.0 |  7798.310664605815 | 15.569998669075341 | 3428.9304482225657 |                              177.0 |
| 1501.0 | 3839.0 | 4373.2508305648225 |  16.19798903176584 | 3429.3704318936875 |                              137.0 |
| 1189.0 |  638.0 |  4869.516666666663 | 16.081285358470964 |  3431.616666666667 |                              137.0 |
| 2015.0 | 1774.0 |  4977.194706994342 | 16.057538423496975 | 3417.3175803402646 |                               97.0 |
|  628.0 | 4054.0 |  3568.320895522367 | 16.418840242180337 |  3423.305970149254 |                               97.0 |
| 1269.0 | 4066.0 |          6557.9375 | 15.758081816656137 |          3425.5625 |                              137.0 |
|  969.0 |  276.0 |  9598.445754716988 | 15.344497712921205 | 3426.8278301886794 |                              293.0 |
| 1355.0 | 1654.0 |  15281.85588752199 |  14.83955975040117 |  3419.223198594025 |                              489.0 |
| 1543.0 | 4379.0 | 12268.954050785978 | 15.077981150096559 | 3422.0411124546554 |                              293.0 |
| 1505.0 | 1011.0 |  3861.202290076297 | 16.333193612255275 |  3421.461832061069 |                               97.0 |
|  211.0 | 2147.0 | 7022.0585585585795 |  15.68383888293542 | 3418.8753753753754 |                              177.0 |
| 2123.0 | 2492.0 | 3227.5163398692966 |  16.52782887590939 |  3417.891067538126 |                               69.0 |
| 2258.0 | 2585.0 |  5176.206722689036 | 16.014970968826383 |  3423.421848739496 |                              137.0 |
| 1624.0 | 2602.0 |  4769.201320132008 |  16.10388586125805 |  3427.151815181518 |                              137.0 |
|  601.0 | 3175.0 | 4016.3523809523904 | 16.290420476715937 | 3425.4190476190474 |                               97.0 |
|  961.0 |  204.0 |  8795.630769230658 |  15.43933252531637 | 3428.9538461538464 |                              577.0 |
|  563.0 | 1655.0 |  5314.631578947359 | 15.986317090681403 |  3423.842105263158 |                              137.0 |
| 2125.0 | 2442.0 |  4674.093511450395 | 16.125756508046976 | 3422.5248091603053 |                               97.0 |
|  462.0 | 2893.0 |  4187.529300567112 | 16.245105352854853 |  3424.241965973535 |                               97.0 |
| 1935.0 | 3464.0 |  3213.469043151941 |   16.5325646987375 | 3430.8405253283304 |                               97.0 |
| 1082.0 | 4089.0 |  5194.263681592012 | 16.011190019057075 | 3423.8009950248756 |                              137.0 |
|  221.0 | 4408.0 |  7406.560975609813 |  15.62595849354883 |  3424.878048780488 |                              349.0 |
|  221.0 |  984.0 |   7361.62818590703 | 15.632565303166963 | 3422.1094452773614 |                              177.0 |
| 2377.0 | 1674.0 |   4775.35787671234 | 16.102485189489954 | 3428.0119863013697 |                              137.0 |
|  598.0 | 2050.0 |  4062.117537313432 | 16.278118786111804 |  3421.658582089552 |                               97.0 |
|  609.0 | 2616.0 |  5775.227574750839 |  15.89607724395267 |  3423.998338870432 |                              137.0 |
|  923.0 | 3141.0 |  3371.777142857143 | 16.480352844330753 |  3433.497142857143 |                               97.0 |
| 1046.0 | 3219.0 |  4133.760765550192 | 16.259136652609904 |  3441.221690590112 |                              177.0 |
| 1115.0 |  819.0 |  6739.877442273544 | 15.728370001476332 | 3428.7673179396093 |                              137.0 |
|  833.0 | 1126.0 |  7479.355670103105 | 15.615339535075385 | 3424.8917525773195 |                              225.0 |
| 2292.0 | 2528.0 |  6740.108247422671 |  15.72833282139136 |  3420.159793814433 |                              137.0 |
|  712.0 | 3156.0 | 3435.7099811675726 |  16.45995875856189 |  3427.838041431262 |                               97.0 |
| 1613.0 | 3542.0 |  5487.914765906287 | 15.951481605946423 | 3437.6794717887155 |                              293.0 |
| 1660.0 | 3628.0 | 4257.0544554455555 |  16.22722698593357 |  3432.262376237624 |                              137.0 |
| 1657.0 |  230.0 |  5257.437262357445 | 15.998064752749865 | 3415.3460076045626 |                               97.0 |
